가행광여부,광산명,광산유형,시도,시군구,읍면동,리
폐광,금속,천영,경기,안성시,삼죽면,덕산리
폐광,금속,덕산,경기,안성시,삼죽면,배태리
폐광,금속,(가)배태리,경기,안성시,삼죽면,배태리
폐광,비금속,삼죽광업소,경기,안성시,삼죽면,배태리
폐광,금속,청교,경기,안성시,서운면,송산리
폐광,금속,욱서광,경기,안성시,서운면,신흥리
폐광,금속,대한,경기,안성시,서운면,인리
폐광,비금속,안성견운모,경기,안성시,양성면,도곡리
폐광,금속,천보,경기,안성시,양성면,도곡리
폐광,금속,안성(덕양),경기,안성시,양성면,조일리
폐광,비금속,안성,경기,안성시,원곡면,산하리
폐광,비금속,백련,경기,안성시,원곡면,지문리
폐광,비금속,안성,경기,안성시,일죽면,방초리
폐광,비금속,안양규석,경기,안양시 동안구,비산동,
폐광,비금속,신안양,경기,안양시 만안구,석수동,
폐광,비금속,안양장석,경기,안양시 만안구,석수동,
폐광,비금속,한국자갈,경기,안양시 만안구,안양동,
폐광,비금속,새한,경기,양주시,남면,신암리
폐광,금속,덕계,경기,양주시,덕계동,
폐광,비금속,봉재,경기,양주시,은현면,도하리
폐광,금속,부광,경기,양평군,강상면,대석리
폐광,금속,보봉,경기,양평군,강상면,세월리
폐광,금속,양자,경기,양평군,강하면,항금리
폐광,금속,개군,경기,양평군,개군면,내리
폐광,금속,보익,경기,양평군,단월면,삼가리
폐광,비금속,유석,경기,양평군,단월면,산음리
폐광,비금속,유성,경기,양평군,서종면,명달리
폐광,비금속,청옥대리석,경기,양평군,서종면,명달리
폐광,금속,금정,경기,양평군,서종면,문호리
폐광,금속,양동1,경기,양평군,양동면,계정리
폐광,금속,계성,경기,양평군,양동면,계정리
폐광,금속,삼왕,경기,양평군,양동면,계정리
폐광,금속,대월,경기,양평군,양동면,계정리
폐광,비금속,양동2,경기,양평군,양동면,계정리
폐광,금속,금왕,경기,양평군,양동면,계정리
폐광,금속,금계,경기,양평군,양동면,금왕리
폐광,금속,금달,경기,양평군,양동면,고송리
폐광,비금속,금곡,경기,파주시,법원읍,웅담리
폐광,금속,동왕,경기,양평군,양동면,금왕리
폐광,금속,양평,경기,양평군,양동면,금왕리
폐광,금속,삼창,경기,양평군,양동면,매월리
폐광,금속,장재,경기,양평군,양동면,매월리
폐광,금속,황거,경기,양평군,양동면,매월리
폐광,금속,황보,경기,양평군,양동면,매월리
폐광,비금속,양동3,경기,양평군,양동면,석곡리
폐광,금속,삼오광업,경기,양평군,양서면,목왕리
폐광,금속,동방사금,경기,양평군,양서면,양수리
폐광,비금속,보성규석,경기,양평군,옥천면,용천리
폐광,금속,삼흥,경기,양평군,용문면,삼성리
폐광,비금속,중원,경기,양평군,용문면,신점리
폐광,금속,보성,경기,양평군,용문면,화전리
폐광,비금속,용문납석,경기,양평군,용문면,화전리
폐광,금속,칠보,경기,양평군,지평면,옥현리
폐광,금속,대원,경기,양평군,지평면,일신리
폐광,금속,구모,경기,양평군,지평면,일신리
폐광,금속,금동,경기,양평군,지평면,일신리
폐광,금속,영보,경기,양평군,청운면,가현리
폐광,비금속,경원규석,경기,양평군,청운면,갈운리
폐광,비금속,금곡,전북,장수군,장계면,금곡리
폐광,금속,용두,경기,양평군,청운면,갈운리
폐광,금속,청운,경기,양평군,청운면,갈운리
폐광,금속,신당,경기,양평군,청운면,삼성리
폐광,금속,화룡,경기,양평군,청운면,삼성리
폐광,금속,황룡,경기,양평군,청운면,여물리
폐광,비금속,청산,경기,여주시,가남읍,금당리
폐광,비금속,계림기업,경기,여주시,가남읍,삼군리
폐광,비금속,제일고령토,경기,여주시,강천면,걸은리
폐광,비금속,신애고령토,경기,여주시,강천면,굴암리
폐광,금속,보룡,경기,여주시,금사면,상호리
폐광,금속,팔보,경기,여주시,금사면,소유리
폐광,비금속,능서고령토,경기,여주시,능서면,구양리
폐광,비금속,율극,경기,여주시,능서면,내양리
폐광,비금속,매릇광산,경기,여주시,능서면,매류리
폐광,비금속,백토광업,경기,여주시,능서면,백석리
폐광,비금속,여흥광업소,경기,여주시,능서면,백석리
폐광,비금속,여주장석,경기,여주시,대신면,당산리
폐광,금속,(가)상구리,경기,여주시,대신면,상구리
폐광,비금속,대룡,경기,여주시,대신면,장풍리
폐광,비금속,싸리산백토,경기,여주시,대신면,천남리
폐광,비금속,해강고령토,경기,여주시,북내면,당우리
폐광,금속,신려,경기,여주시,북내면,상교리
폐광,비금속,고려,경기,여주시,북내면,외룡리
폐광,비금속,북내,경기,여주시,북내면,외룡리
폐광,비금속,여주규석,경기,여주시,북내면,외룡리
폐광,비금속,씨엠아이,경기,여주시,북내면,운촌리
폐광,비금속,운촌점토,경기,여주시,북내면,운촌리
폐광,금속,금계,경기,여주시,북내면,장암리
폐광,금속,장암,경기,여주시,북내면,장암리
폐광,금속,여주,경기,여주시,북내면,주암리
폐광,비금속,㈜유엔아이,경기,여주시,북내면,중암리
폐광,비금속,여주활석,경기,여주시,산북면,상품리
폐광,금속,영국,경기,여주시,산북면,용담리
폐광,금속,영우,경기,여주시,산북면,용담리
폐광,비금속,미성,경기,여주시,산북면,후리
폐광,비금속,매룡,경기,여주시,매룡동,
폐광,비금속,오금,경기,여주시,오금동,
폐광,비금속,대영요업,경기,여주시,오학동,
폐광,비금속,여주요업원료,경기,여주시,현암동,
폐광,금속,추산,경기,여주시,대신면,천남리
폐광,비금속,점동,경기,여주시,점동면,당진리
폐광,비금속,여주고령토,경기,여주시,점동면,당진리
폐광,비금속,우왕광산,경기,여주시,점동면,사곡리
폐광,비금속,흥천,경기,여주시,흥천면,율극리
폐광,비금속,상대,경기,여주시,흥천면,문장리
폐광,비금속,흥천,경기,여주시,흥천면,상대리
폐광,금속,신풍,경기,연천군,군남면,왕림리
폐광,비금속,풍국,경기,연천군,군남면,황지리
폐광,비금속,세한,경기,연천군,신서면,대광리
폐광,금속,영도(정희),경기,연천군,신서면,대광리
폐광,비금속,연천,경기,연천군,신서면,도신리
폐광,금속,"연천,보장",경기,연천군,연천읍,부곡리
폐광,비금속,신성,경기,연천군,연천읍,부곡리
폐광,비금속,고능,경기,연천군,전곡읍,고능리
폐광,비금속,연천도석,경기,연천군,전곡읍,고능리
폐광,비금속,전곡,경기,연천군,전곡읍,고능리
폐광,금속,봉암,경기,연천군,전곡읍,마포리
폐광,비금속,청적,경기,연천군,전곡읍,마포리
폐광,금속,공영,경기,연천군,중면,삼곶리
폐광,금속,원일,경기,연천군,중면,삼곶리
폐광,비금속,㈜진안-백의,경기,연천군,청산면,대전리
폐광,비금속,가야,경기,연천군,청산면,초성리
폐광,비금속,일진석회,경기,화성시,팔탄면,하저리
폐광,비금속,용호,경기,용인시 기흥구,고매동,
폐광,비금속,남양,경기,용인시 기흥구,공세동,
폐광,비금속,수원,경기,용인시 기흥구,영덕동,
폐광,비금속,대덕(용인),경기,용인시 처인구,백암면,고안리
폐광,비금속,석천,경기,용인시 처인구,백암면,석천리
폐광,금속,영풍광업,경기,용인시 처인구,백암면,가창리
폐광,금속,금용,경기,용인시 처인구,원삼면,사암리
폐광,금속,삼승,경기,용인시 처인구,원삼면,죽능리
폐광,금속,야광,경기,용인시 처인구,원삼면,
폐광,비금속,이원,경기,이천시,마장면,목리
폐광,금속,도야,경기,이천시,마장면,장암리
폐광,비금속,풍성,경기,이천시,백사면,도립리
폐광,금속,(가)조읍리,경기,이천시,백사면,조읍리
폐광,비금속,부발고령토,경기,이천시,부발읍,고백리
폐광,금속,(가)산촌리,경기,이천시,부발읍,산촌리
폐광,비금속,이천,경기,이천시,부발읍,산촌리
폐광,비금속,태우,경기,이천시,부발읍,신원리
폐광,금속,관성,경기,이천시,율면,산성리
폐광,비금속,(가)노탑리,경기,이천시,장호원읍,노탑리
폐광,비금속,유유,경기,이천시,장호원읍,노탑리
폐광,금속,광창,경기,이천시,장호원읍,선읍리
폐광,비금속,청경산업,경기,이천시,장호원읍,와현리
폐광,비금속,파주산업,경기,파주시,광탄면,마장리
폐광,비금속,상보,경기,파주시,광탄면,마장리
폐광,비금속,신도,경기,파주시,광탄면,방축리
폐광,금속,파주일산,경기,파주시,광탄면,분수리
폐광,비금속,장명,경기,파주시,하지석동,
폐광,비금속,신흥,경기,파주시,금릉동,
폐광,비금속,한강산업,경기,파주시,법원읍,금곡리
폐광,비금속,삼중,경기,파주시,법원읍,법원리
폐광,비금속,태천,경기,파주시,법원읍,삼방리
폐광,비금속,삼성규석,경북,성주군,벽진면,용암리
폐광,비금속,중경,경기,파주시,법원읍,웅담리
폐광,비금속,금촌,경기,파주시,월롱면,덕은리
폐광,비금속,성보규석,경기,파주시,월롱면,덕은리
폐광,비금속,파주,경기,파주시,월롱면,
폐광,석탄,적성탄광,경기,파주시,적성면,장현리
폐광,비금속,적성,경기,파주시,적성면,적암리
폐광,금속,"운곡,은곡",경기,파주시,조리읍,장곡리
폐광,비금속,금산석회,경기,파주시,탄현면,금산리
폐광,비금속,일호산업,경기,파주시,탄현면,금산리
폐광,금속,금생,경기,파주시,탄현면,금승리
폐광,비금속,약산,경기,파주시,탄현면,법흥리
폐광,비금속,흥명,경기,파주시,파평면,금파리
폐광,비금속,우암,경기,파주시,파평면,덕천리
폐광,비금속,우대,경기,평택시,도일동,
폐광,비금속,평택,경기,평택시,서탄면,마두리
폐광,비금속,안중,경기,평택시,안중읍,학현리
폐광,비금속,무봉,경기,평택시,진위면,동천리
폐광,비금속,삼정상사,경기,평택시,진위면,동천리
폐광,비금속,옥길,경기,평택시,청북읍,옥길리
폐광,비금속,청북,경기,평택시,청북읍,옥길리
폐광,비금속,평택흑연,경기,평택시,청북읍,토진리
폐광,금속,성환,경기,평택시,팽성읍,대사리
폐광,비금속,태광산업,경기,평택시,포승읍,석정리
폐광,비금속,포승,경기,평택시,포승읍,원정리
폐광,비금속,호암,경기,평택시,포승읍,원정리
폐광,비금속,삼정,경기,평택시,포승읍,원정리
폐광,비금속,현덕,경기,평택시,현덕면,도대리
폐광,비금속,신광,경기,평택시,현덕면,신왕리
폐광,석탄,(가)인광리,경기,평택시,현덕면,인광리
폐광,비금속,중리석회석,경기,포천시,관인면,중리
폐광,비금속,삼양,경기,포천시,관인면,냉정리
폐광,비금속,대일,경기,포천시,관인면,중리
폐광,비금속,연천,경기,포천시,관인면,중리
폐광,금속,"운장,은장",경기,포천시,관인면,중리
폐광,비금속,관인,경기,포천시,관인면,초과리
폐광,금속,삼율,경기,포천시,관인면,초과리
폐광,금속,사중,경기,포천시,관인면,탄동리
폐광,금속,용음,경기,포천시,관인면,탄동리
폐광,금속,태영,경기,포천시,관인면,탄동리
폐광,비금속,대륭장석,경기,포천시,군내면,하성북리
폐광,비금속,마자,경기,포천시,내촌면,내리
폐광,비금속,내촌장석,경기,포천시,내촌면,소학리
폐광,비금속,유전,경기,포천시,동교동,
폐광,비금속,포천,경기,포천시,동교동,
폐광,비금속,의정부장석,경기,포천시,소흘읍,무봉리
폐광,금속,(가)이곡리,경기,포천시,소흘읍,이곡리
폐광,비금속,유광만보,경기,포천시,소흘읍,이동교리
폐광,비금속,덕둔,경기,포천시,신북면,덕둔리
폐광,금속,"금동,칠성",경기,포천시,신북면,삼정리
폐광,금속,보신,경기,포천시,신북면,심곡리
폐광,비금속,광명,경기,포천시,영북면,대회산리
폐광,비금속,금장,경기,포천시,영북면,대회산리
폐광,금속,동현,경기,포천시,영북면,소회산리
폐광,비금속,삼화,경기,포천시,영북면,야미리
폐광,금속,포천,경기,포천시,영북면,야미리
폐광,비금속,영일,경기,포천시,영중면,금주리
폐광,금속,영중,경기,포천시,영중면,금주리
폐광,비금속,흥진광업,경기,포천시,영중면,성동리
폐광,비금속,매바우,경기,포천시,이동면,노곡리
폐광,금속,신애,경기,포천시,이동면,노곡리
폐광,금속,광덕,경기,포천시,이동면,도평리
폐광,금속,광덕금광산,경기,포천시,이동면,도평리
폐광,비금속,서륭,경기,포천시,이동면,연곡리
폐광,비금속,지포리,경기,포천시,이동면,연곡리
폐광,비금속,장암,경기,포천시,이동면,장암리
폐광,금속,(가)기산리,경기,포천시,일동면,기산리
폐광,비금속,상우,경기,포천시,일동면,화대리
폐광,비금속,(가)화대리,경기,포천시,일동면,화대리
폐광,비금속,대창,경기,포천시,창수면,오가리
폐광,금속,대창,경기,포천시,일동면,수입리
폐광,비금속,보장,경기,포천시,창수면,오가리
